w1,w2
windy,admit
windy,adopt
windy,adore
windy,adorn
windy,agree
windy,aimed
windy,aired
windy,align
windy,allow
windy,amend
windy,amuse
windy,annoy
windy,apply
windy,argue
windy,arise
windy,arose
windy,asked
windy,asks
windy,ate
windy,avert
windy,avoid
windy,await
windy,awed
windy,awoke
windy,bade
windy,bared
windy,bathe
windy,been
windy,beg
windy,began
windy,begin
windy,begs
windy,begun
windy,beset
windy,binds
windy,bled
windy,bleed
windy,bless
windy,blew
windy,bore
windy,bowed
windy,boxed
windy,brag
windy,bring
windy,broke
windy,budge
windy,buys
windy,came
windy,cared
windy,carve
windy,cater
windy,ceded
windy,cheat
windy,chew
windy,choke
windy,chose
windy,cite
windy,cited
windy,cites
windy,clap
windy,cling
windy,clung
windy,coax
windy,coded
windy,comes
windy,cools
windy,cope
windy,could
windy,crave
windy,crept
windy,cried
windy,cured
windy,dared
windy,dares
windy,dealt
windy,deem
windy,deems
windy,defer
windy,defy
windy,delve
windy,deny
windy,deter
windy,diced
windy,didn
windy,didst
windy,died
windy,dined
windy,dived
windy,doin
windy,doing
windy,done
windy,dost
windy,doth
windy,dozed
windy,drags
windy,drank
windy,draws
windy,drove
windy,drown
windy,dug
windy,dunno
windy,dwelt
windy,dyed
windy,earn
windy,earns
windy,eased
windy,eaten
windy,eats
windy,elude
windy,embed
windy,emit
windy,emits
windy,enact
windy,enjoy
windy,ensue
windy,enter
windy,equip
windy,erase
windy,ere
windy,erode
windy,err
windy,erred
windy,erupt
windy,evade
windy,evoke
windy,exert
windy,exist
windy,expel
windy,faded
windy,fades
windy,fail
windy,fails
windy,fain
windy,faked
windy,fared
windy,feeds
windy,feels
windy,fell
windy,felt
windy,fend
windy,fetch
windy,filed
windy,fills
windy,find
windy,fined
windy,fled
windy,flee
windy,flew
windy,flirt
windy,flown
windy,forgo
windy,freed
windy,frees
windy,fret
windy,froze
windy,fused
windy,gaped
windy,gave
windy,gazed
windy,gets
windy,git
windy,gives
windy,glean
windy,glued
windy,goes
windy,goin
windy,gone
windy,grabs
windy,graze
windy,greet
windy,grew
windy,grind
windy,grow
windy,grows
windy,hangs
windy,hated
windy,hates
windy,haue
windy,haunt
windy,heal
windy,hear
windy,hears
windy,heave
windy,heed
windy,helps
windy,hid
windy,hiked
windy,holed
windy,honed
windy,hoped
windy,hover
windy,hurl
windy,hurts
windy,imply
windy,incur
windy,infer
windy,ing
windy,join
windy,joins
windy,joked
windy,keeps
windy,kept
windy,keyed
windy,kneel
windy,knelt
windy,knew
windy,knows
windy,laced
windy,lacks
windy,lain
windy,lasts
windy,lays
windy,leans
windy,leant
windy,learn
windy,lend
windy,lends
windy,lent
windy,lets
windy,lied
windy,liked
windy,looms
windy,lose
windy,loses
windy,loved
windy,lured
windy,marry
windy,mated
windy,meant
windy,meets
windy,mend
windy,merge
windy,mined
windy,mired
windy,mourn
windy,moved
windy,mused
windy,must
windy,named
windy,obey
windy,obeys
windy,occur
windy,ofhis
windy,omit
windy,omits
windy,oozed
windy,opens
windy,opted
windy,ought
windy,owe
windy,owed
windy,owes
windy,owns
windy,paled
windy,pave
windy,pays
windy,pee
windy,piled
windy,piped
windy,plead
windy,pluck
windy,poke
windy,poked
windy,pose
windy,posed
windy,posit
windy,pour
windy,pours
windy,prays
windy,pried
windy,prove
windy,pry
windy,pulls
windy,puts
windy,quell
windy,quit
windy,raced
windy,raged
windy,raked
windy,ran
windy,rang
windy,raped
windy,react
windy,reads
windy,reap
windy,recur
windy,refer
windy,relax
windy,rely
windy,renew
windy,repay
windy,repel
windy,reset
windy,rests
windy,risen
windy,roam
windy,rode
windy,rouse
windy,rowed
windy,rubs
windy,ruled
windy,sang
windy,sank
windy,sat
windy,saved
windy,saves
windy,savor
windy,says
windy,scold
windy,sed
windy,seek
windy,seeks
windy,seem
windy,seen
windy,sees
windy,seize
windy,sells
windy,send
windy,sends
windy,sent
windy,sever
windy,sew
windy,sewed
windy,sewn
windy,shalt
windy,shave
windy,shed
windy,shew
windy,shook
windy,shown
windy,shun
windy,shuts
windy,sift
windy,sings
windy,sits
windy,skim
windy,slain
windy,slay
windy,slept
windy,slid
windy,slows
windy,slung
windy,smack
windy,smash
windy,smelt
windy,smote
windy,snaps
windy,sneak
windy,sniff
windy,snuck
windy,soak
windy,soar
windy,sold
windy,solve
windy,sow
windy,sown
windy,spake
windy,spat
windy,speak
windy,sped
windy,spelt
windy,spend
windy,spent
windy,spied
windy,spit
windy,spoke
windy,spun
windy,steal
windy,steer
windy,stir
windy,stirs
windy,stole
windy,stood
windy,stung
windy,sucks
windy,sued
windy,sunk
windy,swam
windy,swear
windy,swept
windy,swore
windy,sworn
windy,swung
windy,taken
windy,takes
windy,tamed
windy,taped
windy,taxed
windy,teach
windy,tell
windy,tells
windy,tempt
windy,tend
windy,tends
windy,thank
windy,threw
windy,throw
windy,tied
windy,told
windy,took
windy,tore
windy,towed
windy,toyed
windy,tried
windy,trod
windy,tuned
windy,tying
windy,undid
windy,undo
windy,unify
windy,unite
windy,urged
windy,urges
windy,vexed
windy,voted
windy,vowed
windy,waded
windy,waged
windy,waits
windy,waive
windy,wakes
windy,waned
windy,wanna
windy,warn
windy,warns
windy,waved
windy,waxed
windy,wears
windy,weave
windy,wed
windy,weep
windy,weigh
windy,went
windy,wept
windy,were
windy,whisk
windy,widen
windy,wield
windy,wilt
windy,wipe
windy,wiped
windy,wipes
windy,wired
windy,woke
windy,woken
windy,wont
windy,wore
windy,wove
windy,woven
windy,wrote
windy,wrung
wiry,abide
wiry,ached
wiry,aches
wiry,acted
wiry,adapt
wiry,adds
wiry,admit
wiry,adopt
wiry,adore
wiry,adorn
wiry,agree
wiry,aimed
wiry,aired
wiry,align
wiry,allow
wiry,amend
wiry,amuse
wiry,annoy
wiry,apply
wiry,argue
wiry,arise
wiry,arose
wiry,asked
wiry,asks
wiry,ate
wiry,avert
wiry,avoid
wiry,await
wiry,awed
wiry,awoke
wiry,bade
wiry,bared
wiry,bathe
wiry,been
wiry,beg
wiry,began
wiry,begin
wiry,begs
wiry,begun
wiry,beset
wiry,binds
wiry,bled
wiry,bleed
wiry,bless
wiry,blew
wiry,bore
wiry,bowed
wiry,boxed
wiry,brag
wiry,bring
wiry,broke
wiry,budge
wiry,buys
wiry,came
wiry,cared
wiry,carve
wiry,cater
wiry,ceded
wiry,cheat
wiry,chew
wiry,choke
wiry,chose
wiry,cite
wiry,cited
wiry,cites
wiry,clap
wiry,cling
wiry,clung
wiry,coax
wiry,coded
wiry,comes
wiry,cools
wiry,cope
wiry,could
wiry,crave
wiry,crept
wiry,cried
wiry,cured
wiry,dared
wiry,dares
wiry,dealt
wiry,deem
wiry,deems
wiry,defer
wiry,defy
wiry,delve
wiry,deny
wiry,deter
wiry,diced
wiry,didn
wiry,didst
wiry,died
wiry,dined
wiry,dived
wiry,doin
wiry,doing
wiry,done
wiry,dost
wiry,doth
wiry,dozed
wiry,drags
wiry,drank
wiry,draws
wiry,drove
wiry,drown
wiry,dug
wiry,dunno
wiry,dwelt
wiry,dyed
wiry,earn
wiry,earns
wiry,eased
wiry,eaten
wiry,eats
wiry,elude
wiry,embed
wiry,emit
wiry,emits
wiry,enact
wiry,enjoy
wiry,ensue
wiry,enter
wiry,equip
wiry,erase
wiry,ere
wiry,erode
wiry,err
wiry,erred
wiry,erupt
wiry,evade
wiry,evoke
wiry,exert
wiry,exist
wiry,expel
wiry,faded
wiry,fades
wiry,fail
wiry,fails
wiry,fain
wiry,faked
wiry,fared
wiry,feeds
wiry,feels
wiry,fell
wiry,felt
wiry,fend
wiry,fetch
wiry,filed
wiry,fills
wiry,find
wiry,fined
wiry,fled
wiry,flee
wiry,flew
wiry,flirt
wiry,flown
wiry,forgo
wiry,freed
wiry,frees
wiry,fret
wiry,froze
wiry,fused
wiry,gaped
wiry,gave
wiry,gazed
wiry,gets
wiry,git
wiry,gives
wiry,glean
wiry,glued
wiry,goes
wiry,goin
wiry,gone
wiry,grabs
wiry,graze
wiry,greet
wiry,grew
wiry,grind
wiry,grow
wiry,grows
wiry,hangs
wiry,hated
wiry,hates
wiry,haue
wiry,haunt
wiry,heal
wiry,hear
wiry,hears
wiry,heave
wiry,heed
wiry,helps
wiry,hid
wiry,hiked
wiry,holed
wiry,honed
wiry,hoped
wiry,hover
wiry,hurl
wiry,hurts
wiry,imply
wiry,incur
wiry,infer
wiry,ing
wiry,join
wiry,joins
wiry,joked
wiry,keeps
wiry,kept
wiry,keyed
wiry,kneel
wiry,knelt
wiry,knew
wiry,knows
wiry,laced
wiry,lacks
wiry,lain
wiry,lasts
wiry,lays
wiry,leans
wiry,leant
wiry,learn
wiry,lend
wiry,lends
wiry,lent
wiry,lets
wiry,lied
wiry,liked
wiry,looms
wiry,lose
wiry,loses
wiry,loved
wiry,lured
wiry,marry
wiry,mated
wiry,meant
wiry,meets
wiry,mend
wiry,merge
wiry,mined
wiry,mired
wiry,mourn
wiry,moved
wiry,mused
wiry,must
wiry,named
wiry,obey
wiry,obeys
wiry,occur
wiry,ofhis
wiry,omit
wiry,omits
wiry,oozed
wiry,opens
wiry,opted
wiry,ought
wiry,owe
wiry,owed
wiry,owes
wiry,owns
wiry,paled
wiry,pave
wiry,pays
wiry,pee
wiry,piled
wiry,piped
wiry,plead
wiry,pluck
wiry,poke
wiry,poked
wiry,pose
wiry,posed
wiry,posit
wiry,pour
wiry,pours
wiry,prays
wiry,pried
wiry,prove
wiry,pry
wiry,pulls
wiry,puts
wiry,quell
wiry,quit
wiry,raced
wiry,raged
wiry,raked
wiry,ran
wiry,rang
wiry,raped
wiry,react
wiry,reads
wiry,reap
wiry,recur
wiry,refer
wiry,relax
wiry,rely
wiry,renew
wiry,repay
wiry,repel
wiry,reset
wiry,rests
wiry,risen
wiry,roam
wiry,rode
wiry,rouse
wiry,rowed
wiry,rubs
wiry,ruled
wiry,sang
wiry,sank
wiry,sat
wiry,saved
wiry,saves
wiry,savor
wiry,says
wiry,scold
wiry,sed
wiry,seek
wiry,seeks
wiry,seem
wiry,seen
wiry,sees
wiry,seize
wiry,sells
wiry,send
wiry,sends
wiry,sent
wiry,sever
wiry,sew
wiry,sewed
wiry,sewn
wiry,shalt
wiry,shave
wiry,shed
wiry,shew
wiry,shook
wiry,shown
wiry,shun
wiry,shuts
wiry,sift
wiry,sings
wiry,sits
wiry,skim
wiry,slain
wiry,slay
wiry,slept
wiry,slid
wiry,slows
wiry,slung
wiry,smack
wiry,smash
wiry,smelt
wiry,smote
wiry,snaps
wiry,sneak
wiry,sniff
wiry,snuck
wiry,soak
wiry,soar
wiry,sold
wiry,solve
wiry,sow
wiry,sown
wiry,spake
wiry,spat
wiry,speak
wiry,sped
wiry,spelt
wiry,spend
wiry,spent
wiry,spied
wiry,spit
wiry,spoke
wiry,spun
wiry,steal
wiry,steer
wiry,stir
wiry,stirs
wiry,stole
wiry,stood
wiry,stung
wiry,sucks
wiry,sued
wiry,sunk
wiry,swam
wiry,swear
wiry,swept
wiry,swore
wiry,sworn
wiry,swung
wiry,taken
wiry,takes
wiry,tamed
wiry,taped
wiry,taxed
wiry,teach
wiry,tell
wiry,tells
wiry,tempt
wiry,tend
wiry,tends
wiry,thank
wiry,threw
wiry,throw
wiry,tied
wiry,told
wiry,took
wiry,tore
wiry,towed
wiry,toyed
wiry,tried
wiry,trod
wiry,tuned
wiry,tying
wiry,undid
wiry,undo
wiry,unify
wiry,unite
wiry,urged
wiry,urges
wiry,vexed
wiry,voted
wiry,vowed
wiry,waded
wiry,waged
wiry,waits
wiry,waive
wiry,wakes
wiry,waned
wiry,wanna
wiry,warn
wiry,warns
wiry,waved
wiry,waxed
wiry,wears
wiry,weave
wiry,wed
wiry,weep
wiry,weigh
wiry,went
wiry,wept
wiry,were
wiry,whisk
wiry,widen
wiry,wield
wiry,wilt
wiry,wipe
wiry,wiped
wiry,wipes
wiry,wired
wiry,woke
wiry,woken
wiry,wont
wiry,wore
wiry,wove
wiry,woven
wiry,wrote
wiry,wrung
wiser,abide
wiser,ached
wiser,aches
wiser,acted
wiser,adapt
wiser,adds
wiser,admit
wiser,adopt
wiser,adore
wiser,adorn
wiser,agree
wiser,aimed
wiser,aired
wiser,align
wiser,allow
wiser,amend
wiser,amuse
wiser,annoy
wiser,apply
wiser,argue
wiser,arise
wiser,arose
wiser,asked
wiser,asks
wiser,ate
wiser,avert
wiser,avoid
wiser,await
wiser,awed
wiser,awoke
wiser,bade
wiser,bared
wiser,bathe
wiser,been
wiser,beg
wiser,began
wiser,begin
wiser,begs
wiser,begun
wiser,beset
wiser,binds
wiser,bled
wiser,bleed
wiser,bless
wiser,blew
wiser,bore
wiser,bowed
wiser,boxed
wiser,brag
wiser,bring
wiser,broke
wiser,budge
wiser,buys
wiser,came
wiser,cared
wiser,carve
wiser,cater
wiser,ceded
wiser,cheat
wiser,chew
wiser,choke
wiser,chose
wiser,cite
wiser,cited
wiser,cites
wiser,clap
wiser,cling
wiser,clung
wiser,coax
wiser,coded
wiser,comes
wiser,cools
wiser,cope
wiser,could
wiser,crave
wiser,crept
wiser,cried
wiser,cured
wiser,dared
wiser,dares
wiser,dealt
wiser,deem
wiser,deems
wiser,defer
wiser,defy
wiser,delve
wiser,deny
wiser,deter
wiser,diced
wiser,didn
wiser,didst
wiser,died
wiser,dined
wiser,dived
wiser,doin
wiser,doing
wiser,done
wiser,dost
wiser,doth
wiser,dozed
wiser,drags
wiser,drank
wiser,draws
wiser,drove
wiser,drown
wiser,dug
wiser,dunno
wiser,dwelt
wiser,dyed
wiser,earn
wiser,earns
wiser,eased
wiser,eaten
wiser,eats
wiser,elude
wiser,embed
wiser,emit
wiser,emits
wiser,enact
wiser,enjoy
wiser,ensue
wiser,enter
wiser,equip
wiser,erase
wiser,ere
wiser,erode
wiser,err
wiser,erred
wiser,erupt
wiser,evade
wiser,evoke
wiser,exert
wiser,exist
wiser,expel
wiser,faded
wiser,fades
wiser,fail
wiser,fails
wiser,fain
wiser,faked
wiser,fared
wiser,feeds
wiser,feels
wiser,fell
wiser,felt
wiser,fend
wiser,fetch
wiser,filed
wiser,fills
wiser,find
wiser,fined
wiser,fled
wiser,flee
wiser,flew
wiser,flirt
wiser,flown
wiser,forgo
wiser,freed
wiser,frees
wiser,fret
wiser,froze
wiser,fused
wiser,gaped
wiser,gave
wiser,gazed
wiser,gets
wiser,git
wiser,gives
wiser,glean
wiser,glued
wiser,goes
wiser,goin
wiser,gone
wiser,grabs
wiser,graze
wiser,greet
wiser,grew
wiser,grind
wiser,grow
wiser,grows
wiser,hangs
wiser,hated
wiser,hates
wiser,haue
wiser,haunt
wiser,heal
wiser,hear
wiser,hears
wiser,heave
wiser,heed
wiser,helps
wiser,hid
wiser,hiked
wiser,holed
wiser,honed
wiser,hoped
wiser,hover
wiser,hurl
wiser,hurts
wiser,imply
wiser,incur
wiser,infer
wiser,ing
wiser,join
wiser,joins
wiser,joked
wiser,keeps
wiser,kept
wiser,keyed
wiser,kneel
wiser,knelt
wiser,knew
wiser,knows
wiser,laced
wiser,lacks
wiser,lain
wiser,lasts
wiser,lays
wiser,leans
wiser,leant
wiser,learn
wiser,lend
wiser,lends
wiser,lent
wiser,lets
wiser,lied
wiser,liked
wiser,looms
wiser,lose
wiser,loses
wiser,loved
wiser,lured
wiser,marry
wiser,mated
wiser,meant
wiser,meets
wiser,mend
wiser,merge
wiser,mined
wiser,mired
wiser,mourn
wiser,moved
wiser,mused
wiser,must
wiser,named
wiser,obey
wiser,obeys
wiser,occur
wiser,ofhis
wiser,omit
wiser,omits
wiser,oozed
wiser,opens
wiser,opted
wiser,ought
wiser,owe
wiser,owed
wiser,owes
wiser,owns
wiser,paled
wiser,pave
wiser,pays
wiser,pee
wiser,piled
wiser,piped
wiser,plead
wiser,pluck
wiser,poke
wiser,poked
wiser,pose
wiser,posed
wiser,posit
wiser,pour
wiser,pours
wiser,prays
wiser,pried
wiser,prove
wiser,pry
wiser,pulls
wiser,puts
wiser,quell
wiser,quit
wiser,raced
wiser,raged
wiser,raked
wiser,ran
wiser,rang
wiser,raped
wiser,react
wiser,reads
wiser,reap
wiser,recur
wiser,refer
wiser,relax
wiser,rely
wiser,renew
wiser,repay
wiser,repel
wiser,reset
wiser,rests
wiser,risen
wiser,roam
wiser,rode
wiser,rouse
wiser,rowed
wiser,rubs
wiser,ruled
wiser,sang
wiser,sank
wiser,sat
wiser,saved
wiser,saves
wiser,savor
wiser,says
wiser,scold
wiser,sed
wiser,seek
wiser,seeks
wiser,seem
wiser,seen
wiser,sees
wiser,seize
wiser,sells
wiser,send
wiser,sends
wiser,sent
wiser,sever
wiser,sew
wiser,sewed
wiser,sewn
wiser,shalt
wiser,shave
wiser,shed
wiser,shew
wiser,shook
wiser,shown
wiser,shun
wiser,shuts
wiser,sift
wiser,sings
wiser,sits
wiser,skim
wiser,slain
wiser,slay
wiser,slept
wiser,slid
wiser,slows
wiser,slung
wiser,smack
wiser,smash
wiser,smelt
wiser,smote
wiser,snaps
wiser,sneak
wiser,sniff
wiser,snuck
wiser,soak
wiser,soar
wiser,sold
wiser,solve
wiser,sow
wiser,sown
wiser,spake
wiser,spat
wiser,speak
wiser,sped
wiser,spelt
wiser,spend
wiser,spent
wiser,spied
wiser,spit
wiser,spoke
wiser,spun
wiser,steal
wiser,steer
wiser,stir
wiser,stirs
wiser,stole
wiser,stood
wiser,stung
wiser,sucks
wiser,sued
wiser,sunk
wiser,swam
wiser,swear
wiser,swept
wiser,swore
wiser,sworn
wiser,swung
wiser,taken
wiser,takes
wiser,tamed
wiser,taped
wiser,taxed
wiser,teach
wiser,tell
wiser,tells
wiser,tempt
wiser,tend
wiser,tends
wiser,thank
wiser,threw
wiser,throw
wiser,tied
wiser,told
wiser,took
wiser,tore
wiser,towed
wiser,toyed
wiser,tried
wiser,trod
wiser,tuned
wiser,tying
wiser,undid
wiser,undo
wiser,unify
wiser,unite
wiser,urged
wiser,urges
wiser,vexed
wiser,voted
wiser,vowed
wiser,waded
wiser,waged
wiser,waits
wiser,waive
wiser,wakes
wiser,waned
wiser,wanna
wiser,warn
wiser,warns
wiser,waved
wiser,waxed
wiser,wears
wiser,weave
wiser,wed
wiser,weep
wiser,weigh
wiser,went
wiser,wept
wiser,were
wiser,whisk
wiser,widen
wiser,wield
wiser,wilt
wiser,wipe
wiser,wiped
wiser,wipes
wiser,wired
wiser,woke
wiser,woken
wiser,wont
wiser,wore
wiser,wove
wiser,woven
wiser,wrote
wiser,wrung
witty,abide
witty,ached
witty,aches
witty,acted
witty,adapt
witty,adds
witty,admit
witty,adopt
witty,adore
witty,adorn
witty,agree
witty,aimed
witty,aired
witty,align
witty,allow
witty,amend
witty,amuse
witty,annoy
witty,apply
witty,argue
witty,arise
witty,arose
witty,asked
witty,asks
witty,ate
witty,avert
witty,avoid
witty,await
witty,awed
witty,awoke
witty,bade
witty,bared
witty,bathe
witty,been
witty,beg
witty,began
witty,begin
witty,begs
witty,begun
witty,beset
witty,binds
witty,bled
witty,bleed
witty,bless
witty,blew
witty,bore
witty,bowed
witty,boxed
witty,brag
witty,bring
witty,broke
witty,budge
witty,buys
witty,came
witty,cared
witty,carve
witty,cater
witty,ceded
witty,cheat
witty,chew
witty,choke
witty,chose
witty,cite
witty,cited
witty,cites
witty,clap
witty,cling
witty,clung
witty,coax
witty,coded
witty,comes
witty,cools
witty,cope
witty,could
witty,crave
witty,crept
witty,cried
witty,cured
witty,dared
witty,dares
witty,dealt
witty,deem
witty,deems
witty,defer
witty,defy
witty,delve
witty,deny
witty,deter
witty,diced
witty,didn
witty,didst
witty,died
witty,dined
witty,dived
witty,doin
witty,doing
witty,done
witty,dost
witty,doth
witty,dozed
witty,drags
witty,drank
witty,draws
witty,drove
witty,drown
witty,dug
witty,dunno
witty,dwelt
witty,dyed
witty,earn
witty,earns
witty,eased
witty,eaten
witty,eats
witty,elude
witty,embed
witty,emit
witty,emits
witty,enact
witty,enjoy
witty,ensue
witty,enter
witty,equip
witty,erase
witty,ere
witty,erode
witty,err
witty,erred
witty,erupt
witty,evade
witty,evoke
witty,exert
witty,exist
witty,expel
witty,faded
witty,fades
witty,fail
witty,fails
witty,fain
witty,faked
witty,fared
witty,feeds
witty,feels
witty,fell
witty,felt
witty,fend
witty,fetch
witty,filed
witty,fills
witty,find
witty,fined
witty,fled
witty,flee
witty,flew
witty,flirt
witty,flown
witty,forgo
witty,freed
witty,frees
witty,fret
witty,froze
witty,fused
witty,gaped
witty,gave
witty,gazed
witty,gets
witty,git
witty,gives
witty,glean
witty,glued
witty,goes
witty,goin
witty,gone
witty,grabs
witty,graze
witty,greet
witty,grew
witty,grind
witty,grow
witty,grows
witty,hangs
witty,hated
witty,hates
witty,haue
witty,haunt
witty,heal
witty,hear
witty,hears
witty,heave
witty,heed
witty,helps
witty,hid
witty,hiked
witty,holed
witty,honed
witty,hoped
witty,hover
witty,hurl
witty,hurts
witty,imply
witty,incur
witty,infer
witty,ing
witty,join
witty,joins
witty,joked
witty,keeps
witty,kept
witty,keyed
witty,kneel
witty,knelt
witty,knew
witty,knows
witty,laced
witty,lacks
witty,lain
witty,lasts
witty,lays
witty,leans
witty,leant
witty,learn
witty,lend
witty,lends
witty,lent
witty,lets
witty,lied
witty,liked
witty,looms
witty,lose
witty,loses
witty,loved
witty,lured
witty,marry
witty,mated
witty,meant
witty,meets
witty,mend
witty,merge
witty,mined
witty,mired
witty,mourn
witty,moved
witty,mused
witty,must
witty,named
witty,obey
witty,obeys
witty,occur
witty,ofhis
witty,omit
witty,omits
witty,oozed
witty,opens
witty,opted
witty,ought
witty,owe
witty,owed
witty,owes
witty,owns
witty,paled
witty,pave
witty,pays
witty,pee
witty,piled
witty,piped
witty,plead
witty,pluck
witty,poke
witty,poked
witty,pose
witty,posed
witty,posit
witty,pour
witty,pours
witty,prays
witty,pried
witty,prove
witty,pry
witty,pulls
witty,puts
witty,quell
witty,quit
witty,raced
witty,raged
witty,raked
witty,ran
witty,rang
witty,raped
witty,react
witty,reads
witty,reap
witty,recur
witty,refer
witty,relax
witty,rely
witty,renew
witty,repay
witty,repel
witty,reset
witty,rests
witty,risen
witty,roam
witty,rode
witty,rouse
witty,rowed
witty,rubs
witty,ruled
witty,sang
witty,sank
witty,sat
witty,saved
witty,saves
witty,savor
witty,says
witty,scold
witty,sed
witty,seek
witty,seeks
witty,seem
witty,seen
witty,sees
witty,seize
witty,sells
witty,send
witty,sends
witty,sent
witty,sever
witty,sew
witty,sewed
witty,sewn
witty,shalt
witty,shave
witty,shed
witty,shew
witty,shook
witty,shown
witty,shun
witty,shuts
witty,sift
witty,sings
witty,sits
witty,skim
witty,slain
